2026-04-24 16:41:41 INFO     Starting simulation...
2026-04-24 16:41:46 WARNING  7412 points with problematic saturation / inverse linearity values!
2026-04-24 16:41:48 INFO     Simulating filter F158...
2026-04-24 16:41:48 INFO     Creating PSF using stpsf
2026-04-24 16:41:49 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:41:49 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:41:49 INFO     Using pupil mask 'F158' and detector 'WFI01'.
2026-04-24 16:41:50 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 16:41:50 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 16:41:50 INFO     Using pupil mask 'F158' and detector 'WFI01'.
2026-04-24 16:41:50 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 16:41:50 INFO     Creating optical system model:
2026-04-24 16:41:50 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 16:41:50 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI01.fits.gz
2026-04-24 16:41:50 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 16:41:50 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 16:41:50 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 16:41:50 INFO     Added pupil plane: Field Dependent Aberration (WFI01)
2026-04-24 16:41:50 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 16:41:50 INFO     Calculating PSF with 10 wavelengths
2026-04-24 16:41:50 INFO      Propagating wavelength = 1.40335e-06 m
2026-04-24 16:42:03 INFO      Propagating wavelength = 1.44405e-06 m
2026-04-24 16:42:05 INFO      Propagating wavelength = 1.48475e-06 m
2026-04-24 16:42:06 INFO      Propagating wavelength = 1.52545e-06 m
2026-04-24 16:42:08 INFO      Propagating wavelength = 1.56615e-06 m
2026-04-24 16:42:09 INFO      Propagating wavelength = 1.60685e-06 m
2026-04-24 16:42:11 INFO      Propagating wavelength = 1.64755e-06 m
2026-04-24 16:42:12 INFO      Propagating wavelength = 1.68825e-06 m
2026-04-24 16:42:14 INFO      Propagating wavelength = 1.72895e-06 m
2026-04-24 16:42:15 INFO      Propagating wavelength = 1.76965e-06 m
2026-04-24 16:42:17 INFO       Calculation completed in 26.524 s
2026-04-24 16:42:17 INFO     PSF Calculation completed.
2026-04-24 16:42:17 INFO     Calculating jitter using gaussian
2026-04-24 16:42:17 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 16:42:17 INFO             resulting image peak drops to 0.973 of its previous value
2026-04-24 16:42:17 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 16:42:17 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 16:42:17 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 16:42:17 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 16:42:17 INFO     Creating PSF using stpsf
2026-04-24 16:42:17 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:42:17 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:42:17 INFO     Using pupil mask 'F158' and detector 'WFI01'.
2026-04-24 16:42:17 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 16:42:17 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 16:42:17 INFO     Using pupil mask 'F158' and detector 'WFI01'.
2026-04-24 16:42:17 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 16:42:17 INFO     Creating optical system model:
2026-04-24 16:42:17 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 16:42:18 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI01.fits.gz
2026-04-24 16:42:18 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 16:42:18 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 16:42:18 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 16:42:18 INFO     Added pupil plane: Field Dependent Aberration (WFI01)
