2026-04-24 16:12:24 INFO     Starting simulation...
2026-04-24 16:12:30 WARNING  266 points with problematic saturation / inverse linearity values!
2026-04-24 16:12:31 INFO     Simulating filter F158...
2026-04-24 16:12:31 INFO     Creating PSF using stpsf
2026-04-24 16:12:33 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:12:33 INFO     Using pupil mask 'F062' and detector 'WFI10'.
2026-04-24 16:12:33 INFO     Using pupil mask 'F158' and detector 'WFI10'.
2026-04-24 16:12:33 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 16:12:33 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 16:12:33 INFO     Using pupil mask 'F158' and detector 'WFI10'.
2026-04-24 16:12:33 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 16:12:33 INFO     Creating optical system model:
2026-04-24 16:12:33 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 16:12:34 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI10.fits.gz
2026-04-24 16:12:34 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 16:12:34 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 16:12:34 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 16:12:34 INFO     Added pupil plane: Field Dependent Aberration (WFI10)
2026-04-24 16:12:34 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 16:12:34 INFO     Calculating PSF with 10 wavelengths
2026-04-24 16:12:34 INFO      Propagating wavelength = 1.40335e-06 m
2026-04-24 16:12:47 INFO      Propagating wavelength = 1.44405e-06 m
2026-04-24 16:12:48 INFO      Propagating wavelength = 1.48475e-06 m
2026-04-24 16:12:50 INFO      Propagating wavelength = 1.52545e-06 m
2026-04-24 16:12:51 INFO      Propagating wavelength = 1.56615e-06 m
2026-04-24 16:12:53 INFO      Propagating wavelength = 1.60685e-06 m
2026-04-24 16:12:54 INFO      Propagating wavelength = 1.64755e-06 m
2026-04-24 16:12:56 INFO      Propagating wavelength = 1.68825e-06 m
2026-04-24 16:12:57 INFO      Propagating wavelength = 1.72895e-06 m
2026-04-24 16:12:59 INFO      Propagating wavelength = 1.76965e-06 m
2026-04-24 16:13:00 INFO       Calculation completed in 26.418 s
2026-04-24 16:13:00 INFO     PSF Calculation completed.
2026-04-24 16:13:00 INFO     Calculating jitter using gaussian
2026-04-24 16:13:00 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 16:13:00 INFO             resulting image peak drops to 0.972 of its previous value
2026-04-24 16:13:00 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 16:13:00 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 16:13:00 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 16:13:00 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 16:13:00 INFO     Creating PSF using stpsf
2026-04-24 16:13:00 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 16:13:00 INFO     Using pupil mask 'F062' and detector 'WFI10'.
2026-04-24 16:13:00 INFO     Using pupil mask 'F158' and detector 'WFI10'.
2026-04-24 16:13:00 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 16:13:00 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 16:13:01 INFO     Using pupil mask 'F158' and detector 'WFI10'.
2026-04-24 16:13:01 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 16:13:01 INFO     Creating optical system model:
2026-04-24 16:13:01 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 16:13:01 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI10.fits.gz
2026-04-24 16:13:01 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 16:13:01 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 16:13:01 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 16:13:01 INFO     Added pupil plane: Field Dependent Aberration (WFI10)
2026-04-24 16:13:01 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 16:13:01 INFO     Calculating PSF with 10 wavelengths
2026-04-24 16:13:01 INFO      Propagating wavelength = 1.40335e-06 m
2026-04-24 16:13:03 INFO      Propagating wavelength = 1.44405e-06 m
2026-04-24 16:13:04 INFO      Propagating wavelength = 1.48475e-06 m
