2026-04-24 15:20:03 INFO     Starting simulation...
2026-04-24 15:20:09 WARNING  165 points with problematic saturation / inverse linearity values!
2026-04-24 15:20:13 INFO     Simulating filter F158...
2026-04-24 15:20:13 INFO     Creating PSF using stpsf
2026-04-24 15:20:14 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 15:20:14 INFO     Using pupil mask 'F062' and detector 'WFI18'.
2026-04-24 15:20:15 INFO     Using pupil mask 'F158' and detector 'WFI18'.
2026-04-24 15:20:15 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 15:20:15 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 15:20:15 INFO     Using pupil mask 'F158' and detector 'WFI18'.
2026-04-24 15:20:15 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 15:20:15 INFO     Creating optical system model:
2026-04-24 15:20:15 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 15:20:15 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI18.fits.gz
2026-04-24 15:20:15 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 15:20:15 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 15:20:15 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 15:20:15 INFO     Added pupil plane: Field Dependent Aberration (WFI18)
2026-04-24 15:20:15 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 15:20:15 INFO     Calculating PSF with 10 wavelengths
2026-04-24 15:20:15 INFO      Propagating wavelength = 1.39535e-06 m
2026-04-24 15:20:28 INFO      Propagating wavelength = 1.43605e-06 m
2026-04-24 15:20:29 INFO      Propagating wavelength = 1.47675e-06 m
2026-04-24 15:20:31 INFO      Propagating wavelength = 1.51745e-06 m
2026-04-24 15:20:32 INFO      Propagating wavelength = 1.55815e-06 m
