2026-04-24 15:03:48 INFO     Starting simulation...
2026-04-24 15:05:00 INFO     Using pupil mask 'F062' and detector 'WFI01'.
2026-04-24 15:05:00 INFO     Using pupil mask 'F062' and detector 'WFI18'.
2026-04-24 15:05:00 INFO     Using pupil mask 'F158' and detector 'WFI18'.
2026-04-24 15:05:00 INFO     No source spectrum supplied, therefore defaulting to 5700 K blackbody
2026-04-24 15:05:00 INFO     Computing wavelength weights using synthetic photometry for F158...
2026-04-24 15:05:00 INFO     Using pupil mask 'F158' and detector 'WFI18'.
2026-04-24 15:05:00 INFO     PSF calc using fov_arcsec = 5.000000, oversample = 4, number of wavelengths = 10
2026-04-24 15:05:00 INFO     Creating optical system model:
2026-04-24 15:05:00 INFO     Initialized OpticalSystem: Roman+WFI
2026-04-24 15:05:00 INFO     Roman Entrance Pupil: Loaded amplitude transmission from /home/np274/roman_l2_job/stpsf-data/WFI/pupils/RST_WIM_Filter_F158_WFI18.fits.gz
2026-04-24 15:05:00 INFO     Roman Entrance Pupil: Loaded OPD from /home/np274/roman_l2_job/stpsf-data/upscaled_HST_OPD.fits
2026-04-24 15:05:00 INFO     Added pupil plane: Roman Entrance Pupil
2026-04-24 15:05:00 INFO     Added coordinate inversion plane: OTE exit pupil
2026-04-24 15:05:00 INFO     Added pupil plane: Field Dependent Aberration (WFI18)
2026-04-24 15:05:00 INFO     Added detector with pixelscale=0.1078577405 and oversampling=4: WFI detector
2026-04-24 15:05:00 INFO     Calculating PSF with 10 wavelengths
2026-04-24 15:05:00 INFO      Propagating wavelength = 1.39535e-06 m
2026-04-24 15:05:02 INFO      Propagating wavelength = 1.43605e-06 m
2026-04-24 15:05:03 INFO      Propagating wavelength = 1.47675e-06 m
2026-04-24 15:05:05 INFO      Propagating wavelength = 1.51745e-06 m
2026-04-24 15:05:06 INFO      Propagating wavelength = 1.55815e-06 m
2026-04-24 15:05:08 INFO      Propagating wavelength = 1.59885e-06 m
2026-04-24 15:05:09 INFO      Propagating wavelength = 1.63955e-06 m
2026-04-24 15:05:11 INFO      Propagating wavelength = 1.68025e-06 m
2026-04-24 15:05:12 INFO      Propagating wavelength = 1.72095e-06 m
2026-04-24 15:05:14 INFO      Propagating wavelength = 1.76165e-06 m
2026-04-24 15:05:16 INFO       Calculation completed in 15.195 s
2026-04-24 15:05:16 INFO     PSF Calculation completed.
2026-04-24 15:05:16 INFO     Calculating jitter using gaussian
2026-04-24 15:05:16 INFO     Jitter: Convolving with Gaussian with sigma=0.012 arcsec
2026-04-24 15:05:16 INFO             resulting image peak drops to 0.972 of its previous value
2026-04-24 15:05:16 INFO     Detector charge diffusion not applied because charge_diffusion_sigma option is 0
2026-04-24 15:05:16 INFO      Adding extension with image downsampled to detector pixel scale.
2026-04-24 15:05:16 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 15:05:16 INFO      Downsampling to detector pixel scale, by 4
2026-04-24 15:05:29 WARNING  max(qe) > 1.1; this seems weird?!
2026-04-24 15:05:29 WARNING  Found 344 pixels with implied qe > 2; clipping these to qe 2
2026-04-24 15:05:29 INFO     Adding 167 sources to image...
2026-04-24 15:05:42 INFO     Rendered 84 point sources in 0.0554 seconds
2026-04-24 15:05:42 INFO     Rendered 167 total sources in 2.65 seconds
2026-04-24 15:05:47 INFO     Apportioning electrons to resultants...
/home/np274/roman_l2_job/.pixi/envs/default/lib/python3.12/site-packages/romanisim/persistence.py:252: RuntimeWarning: invalid value encountered in power
  * (x / x0)**alpha * (dt / 1000)**(-gamma))
2026-04-24 15:08:21 INFO     Adding IPC...
2026-04-24 15:08:40 INFO     Adding read noise...
2026-04-24 15:09:18 INFO     Fitting ramps.
2026-04-24 15:09:31 INFO     Simulation complete.
